Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
L-aspartate Import Across Plasma Membrane (GO:0140009)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	SLC1A5
L-aspartate Transmembrane Transport (GO:0070778)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	SLC1A5
Regulation Of Glucagon Secretion (GO:0070092)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	PASK
R-loop Processing (GO:0062176)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	PRIMPOL
Regulation Of Macrophage Proliferation (GO:0120040)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	IL33
Basic Amino Acid Transport (GO:0015802)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	SLC38A3
Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:0002043)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	NRARP
Bradykinin Catabolic Process (GO:0010815)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	MME
Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	CXCR4
Cholesterol Import (GO:0070508)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	LDLR
Resolution Of Recombination Intermediates (GO:0071139)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	RMI2
Positive Regulation Of Animal Organ Morphogenesis (GO:0110110)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	SIX1
Detection Of Molecule Of Bacterial Origin (GO:0032490)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	TLR4
Embryonic Skeletal Joint Development (GO:0072498)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	SLC2A10
Short-Chain Fatty Acid Catabolic Process (GO:0019626)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	PCK2
snoRNA Localization (GO:0048254)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	NOP58
Female Gonad Development (GO:0008585)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	NUP107
Glutamate Catabolic Process (GO:0006538)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	GLUL
Hepatocyte Differentiation (GO:0070365)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	PCK2
Hexose Import Across Plasma Membrane (GO:0140271)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	SLC2A10
Positive Regulation Of Protein Catabolic Process In The Vacuole (GO:1904352)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	LDLR
interleukin-17A-mediated Signaling Pathway (GO:0038173)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	TRAF3IP2
Positive Regulation Of Vesicle Fusion (GO:0031340)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	ANXA1
mRNA 3'-Splice Site Recognition (GO:0000389)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	SF3A2
Maintenance Of DNA Repeat Elements (GO:0043570)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	RMI2
Negative Regulation Of Actin Filament Depolymerization (GO:0030835)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	LIMA1
Negative Regulation Of Astrocyte Differentiation (GO:0048712)	1/5	0.04829378686343229	0.3260657571491919	0	0	25.253826530612244	76.53051828362327	LDLR
DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)	2/36	0.04886348083724342	0.3260657571491919	0	0	5.963499245852187	18.002164109757285	TFAP4;CASP2
Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283)	2/36	0.04886348083724342	0.3260657571491919	0	0	5.963499245852187	18.002164109757285	ITPR1;FLNA
Base-Excision Repair (GO:0006284)	2/36	0.04886348083724342	0.3260657571491919	0	0	5.963499245852187	18.002164109757285	MPG;UNG
Substrate Adhesion-Dependent Cell Spreading (GO:0034446)	2/36	0.04886348083724342	0.3260657571491919	0	0	5.963499245852187	18.002164109757285	ITGA8;PARVB
Positive Regulation Of Interferon-Beta Production (GO:0032728)	2/36	0.04886348083724342	0.3260657571491919	0	0	5.963499245852187	18.002164109757285	STING1;TLR4
Interstrand Cross-Link Repair (GO:0036297)	2/36	0.04886348083724342	0.3260657571491919	0	0	5.963499245852187	18.002164109757285	FANCI;ERCC6L2
Organic Substance Transport (GO:0071702)	5/201	0.04907252960696381	0.3260657571491919	0	0	2.6050967261904763	7.852949142205263	CALCRL;ABCB6;ABCA9;ITPR1;CEP290
Regulation Of Defense Response To Virus By Host (GO:0050691)	2/37	0.051329024044293764	0.3260657571491919	0	0	5.792820512820513	17.201774233110324	TRAF3IP2;STING1
Type I Interferon-Mediated Signaling Pathway (GO:0060337)	2/37	0.051329024044293764	0.3260657571491919	0	0	5.792820512820513	17.201774233110324	IFITM3;IFITM2
Protein Acylation (GO:0043543)	2/37	0.051329024044293764	0.3260657571491919	0	0	5.792820512820513	17.201774233110324	ING5;GLUL
Positive Regulation Of Apoptotic Process (GO:0043065)	6/270	0.05140838955418237	0.3260657571491919	0	0	2.324964302712994	6.900386867137091	BARD1;ING5;TFAP4;CASP2;HOXA5;DUSP6
Regulation Of Kinase Activity (GO:0043549)	3/85	0.05167546426377763	0.3260657571491919	0	0	3.7190721649484537	11.018763579763098	CCNYL1;DDR2;CAMKK2
Regulation Of Angiogenesis (GO:0045765)	5/205	0.052570645982862305	0.3260657571491919	0	0	2.552473958333333	7.51856059442136	COL4A2;ADGRA2;BRCA1;GLUL;HOXA5
Negative Regulation Of Angiogenesis (GO:0016525)	3/86	0.05316916088598303	0.3260657571491919	0	0	3.674077754316234	10.780760870861084	SLC12A2;COL4A2;HOXA5
Cellular Response To Type I Interferon (GO:0071357)	2/38	0.05383830218406456	0.3260657571491919	0	0	5.631623931623932	16.454310579007657	IFITM3;IFITM2
Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	5/207	0.05437300791742663	0.3260657571491919	0	0	2.526944100660066	7.358176753537928	IGFBP4;CCNYL1;NRARP;TMEM64;LGR4
Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209)	2/39	0.05639022433496793	0.3260657571491919	0	0	5.479140679140679	15.755046914369307	ITPR1;FLNA
Regulation Of Cellular Response To Insulin Stimulus (GO:1900076)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	ATP2B1
AV Node Cell To Bundle Of His Cell Communication (GO:0086067)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	GJC1
Negative Regulation Of Glycogen Metabolic Process (GO:0070874)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	PASK
DNA Strand Resection Involved In Replication Fork Processing (GO:0110025)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	BRCA1
Negative Regulation Of Lipoprotein Particle Clearance (GO:0010985)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	LDLR
L-methionine Salvage (GO:0071267)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	MTAP
N-acetylneuraminate Catabolic Process (GO:0019262)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	RENBP
Aldehyde Biosynthetic Process (GO:0046184)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	DDR2
Bleb Assembly (GO:0032060)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	EMP1
Calcitonin Family Receptor Signaling Pathway (GO:0097646)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	CALCRL
Cardiac Pacemaker Cell Development (GO:0060926)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	TBX18
Regulation Of Respiratory Gaseous Exchange (GO:0043576)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	PASK
Development Of Primary Female Sexual Characteristics (GO:0046545)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	NUP107
Positive Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	TLR4
Ribosomal Large Subunit Export From Nucleus (GO:0000055)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	SDAD1
Gap Junction Assembly (GO:0016264)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	GJC1
Transcription-Dependent Tethering Of RNA Polymerase II Gene DNA At Nuclear Periphery (GO:0000972)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	NUP107
Transepithelial Chloride Transport (GO:0030321)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	SLC12A2
Ureter Development (GO:0072189)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	TBX18
Histone H4-K12 Acetylation (GO:0043983)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	ING5
Inositol Metabolic Process (GO:0006020)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	PPIP5K2
Positive Regulation Of Unsaturated Fatty Acid Biosynthetic Process (GO:2001280)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	ANXA1
Protein Catabolic Process In The Vacuole (GO:0007039)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	TCIRG1
Regulation Of SA Node Cell Action Potential (GO:0098907)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	TBX18
Regulation Of Atrial Cardiac Muscle Cell Membrane Repolarization (GO:0060372)	1/6	0.057670415374589494	0.3260657571491919	0	0	20.20204081632653	57.63664404050928	FLNA
Positive Regulation Of DNA Repair (GO:0045739)	3/89	0.057773706216716576	0.3260657571491919	0	0	3.5453728122752337	10.1086432465577	EYA4;TIMELESS;BRCA1
Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480)	2/40	0.05898371662282361	0.3260657571491919	0	0	5.33468286099865	15.099787097039068	ATP2B1;TMEM64
L-alpha-amino Acid Transmembrane Transport (GO:1902475)	2/40	0.05898371662282361	0.3260657571491919	0	0	5.33468286099865	15.099787097039068	SLC38A3;SLC25A13
Endothelial Cell Migration (GO:0043542)	2/40	0.05898371662282361	0.3260657571491919	0	0	5.33468286099865	15.099787097039068	STARD13;ADGRA2
rRNA Metabolic Process (GO:0016072)	3/91	0.06094489231170674	0.3260657571491919	0	0	3.464444704779756	9.692772217739176	NOP56;NOP58;UTP20
Regulation Of Chemokine Production (GO:0032642)	2/41	0.06161772199949414	0.3260657571491919	0	0	5.197633136094675	14.484793936161129	IL33;TLR4
Amino Acid Transmembrane Transport (GO:0003333)	2/42	0.06429120003846986	0.3260657571491919	0	0	5.067435897435898	13.906729100920652	SLC38A3;SLC25A13
Regulation Of Osteoclast Differentiation (GO:0045670)	2/42	0.06429120003846986	0.3260657571491919	0	0	5.067435897435898	13.906729100920652	TMEM64;TLR4
Branching Morphogenesis Of An Epithelial Tube (GO:0048754)	2/42	0.06429120003846986	0.3260657571491919	0	0	5.067435897435898	13.906729100920652	SIX1;NRARP
Regulation Of Chromosome Condensation (GO:0060623)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	NCAPD3
DNA Dealkylation (GO:0035510)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	MPG
DNA Dealkylation Involved In DNA Repair (GO:0006307)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	MPG
Negative Regulation Of Inflammatory Response To Wounding (GO:0106015)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	IL33
Negative Regulation Of Leukocyte Proliferation (GO:0070664)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	IL33
L-alanine Transport (GO:0015808)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	SLC38A3
Negative Regulation Of Microglial Cell Activation (GO:1903979)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	LDLR
Regulation Of Heterochromatin Formation (GO:0031445)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	CDK2
Negative Regulation Of Phospholipase Activity (GO:0010519)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	ANXA1
TRIF-dependent Toll-Like Receptor Signaling Pathway (GO:0035666)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	TLR4
Amino Sugar Catabolic Process (GO:0046348)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	RENBP
Aromatic Amino Acid Transport (GO:0015801)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	SLC38A3
Atrial Cardiac Muscle Cell To AV Node Cell Signaling (GO:0086026)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	GJC1
Blood Coagulation, Intrinsic Pathway (GO:0007597)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	FLNA
Regulation Of Phospholipase A2 Activity (GO:0032429)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	ANXA1
Regulation Of Protein Localization To Nucleolus (GO:1904749)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	GLUL
Regulation Of Stem Cell Division (GO:2000035)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	SMYD5
Cellular Response To Nitric Oxide (GO:0071732)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	CDK2
Cellular Response To Potassium Ion (GO:0035865)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	SLC12A2
Cellular Response To Reactive Nitrogen Species (GO:1902170)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	CDK2
Regulation Of Vascular Wound Healing (GO:0061043)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	SLC12A2
Depyrimidination (GO:0045008)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	UNG
Response To Potassium Ion (GO:0035864)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	SLC12A2
Positive Regulation Of Chromosome Condensation (GO:1905821)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	NCAPD3
Sinoatrial Node Development (GO:0003163)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	TBX18
Endonucleolytic Cleavage In ITS1 To Separate SSU-rRNA From 5.8S rRNA And LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	UTP20
Positive Regulation Of Epithelial Tube Formation (GO:1905278)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	SIX1
Positive Regulation Of Extracellular Matrix Disassembly (GO:0090091)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	DDR2
Positive Regulation Of Fibroblast Migration (GO:0010763)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	DDR2
Estrogen Biosynthetic Process (GO:0006703)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	HSD17B7
Positive Regulation Of Isomerase Activity (GO:0010912)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	UHRF1
Thyroid Gland Development (GO:0030878)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	SIX1
Positive Regulation Of Myeloid Cell Apoptotic Process (GO:0033034)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	ANXA1
Positive Regulation Of Neuron Projection Arborization (GO:0150012)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	FZD4
Kidney Mesenchyme Development (GO:0072074)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	SIX1
Negative Regulation Of SMAD Protein Signal Transduction (GO:0060392)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	SLC2A10
Negative Regulation Of T Cell Apoptotic Process (GO:0070233)	1/7	0.06695512749178364	0.3260657571491919	0	0	16.834183673469386	45.515131577766866	TSC22D3
Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)	2/43	0.06700312665454462	0.3260657571491919	0	0	4.943589743589744	13.362602145657862	GFPT2;SLC25A13
Regulation Of Protein Metabolic Process (GO:0051246)	3/96	0.06921946212339904	0.32762014899717556	0	0	3.2773528433654806	8.752082972324887	UHRF1;GSAP;LDLR
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	7/364	0.0692853847629421	0.32762014899717556	0	0	2.0068111455108357	5.357225084191748	IL33;SLC2A10;UHRF1;BRCA1;POU3F1;TLR4;HOXA5
Negative Regulation Of Immune System Process (GO:0002683)	2/44	0.06975249396211121	0.32762014899717556	0	0	4.825641025641025	12.849727072320201	TSC22D3;LGR4
Regulation Of Viral Entry Into Host Cell (GO:0046596)	2/44	0.06975249396211121	0.32762014899717556	0	0	4.825641025641025	12.849727072320201	IFITM3;IFITM2
Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)	2/44	0.06975249396211121	0.32762014899717556	0	0	4.825641025641025	12.849727072320201	STING1;CXCR4
Embryonic Organ Morphogenesis (GO:0048562)	2/44	0.06975249396211121	0.32762014899717556	0	0	4.825641025641025	12.849727072320201	HOXA3;SIX1
Mitotic Nuclear Division (GO:0140014)	2/45	0.0725383099884547	0.32762014899717556	0	0	4.713178294573644	12.365685188943994	CENPK;KNTC1
T Cell Differentiation (GO:0030217)	2/46	0.07535959851536857	0.32762014899717556	0	0	4.605827505827506	11.908293213846825	ANXA1;TCF7
Amino Acid Transport (GO:0006865)	2/46	0.07535959851536857	0.32762014899717556	0	0	4.605827505827506	11.908293213846825	SLC1A5;SLC38A3
Epithelial Cell Migration (GO:0010631)	2/46	0.07535959851536857	0.32762014899717556	0	0	4.605827505827506	11.908293213846825	STARD13;ADGRA2
Homotypic Cell-Cell Adhesion (GO:0034109)	2/46	0.07535959851536857	0.32762014899717556	0	0	4.605827505827506	11.908293213846825	FLNA;VCL
DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:0006978)	1/8	0.07614881918277594	0.32762014899717556	0	0	14.428571428571429	37.154519475533114	TFAP4
Negative Regulation Of Glycoprotein Biosynthetic Process (GO:0010561)	1/8	0.07614881918277594	0.32762014899717556	0	0	14.428571428571429	37.154519475533114	SLC2A10
Regulation Of Endothelial Cell Development (GO:1901550)	1/8	0.07614881918277594	0.32762014899717556	0	0	14.428571428571429	37.154519475533114	VCL
GMP Metabolic Process (GO:0046037)	1/8	0.07614881918277594	0.32762014899717556	0	0	14.428571428571429	37.154519475533114	GART
MyD88-independent Toll-Like Receptor Signaling Pathway (GO:0002756)	1/8	0.07614881918277594	0.32762014899717556	0	0	14.428571428571429	37.154519475533114	TLR4
UDP-N-acetylglucosamine Biosynthetic Process (GO:0006048)	1/8	0.07614881918277594	0.32762014899717556	0	0	14.428571428571429	37.154519475533114	GFPT2
Regulation Of Interleukin-23 Production (GO:0032667)	1/8	0.07614881918277594	0.32762014899717556	0	0	14.428571428571429	37.154519475533114	TLR4
