Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of miRNA Metabolic Process (GO:2000630)	5/49	0.005418505253721972	0.09475118116416294	0	0	4.825708061002179	25.18023236666992	JUN;MRTFB;FOS;KLF4;EGFR
Modulation Of Excitatory Postsynaptic Potential (GO:0098815)	4/31	0.005478419324422763	0.09475118116416294	0	0	6.283091787439614	32.71567355797477	STX1B;RELN;SLC8A2;GRIN1
Negative Regulation Of Chemotaxis (GO:0050922)	4/31	0.005478419324422763	0.09475118116416294	0	0	6.283091787439614	32.71567355797477	SEMA6B;SEMA5B;DUSP3;SEMA4G
Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087)	4/31	0.005478419324422763	0.09475118116416294	0	0	6.283091787439614	32.71567355797477	CCND2;ADAMTS1;UBE2E2;EGFR
Regulation Of Presynapse Assembly (GO:1905606)	3/16	0.0055476992689054505	0.09475118116416294	0	0	9.772901718671784	50.76408688315936	LRRTM3;SLITRK2;MDGA1
Regulation Of Presynapse Organization (GO:0099174)	3/16	0.0055476992689054505	0.09475118116416294	0	0	9.772901718671784	50.76408688315936	LRRTM3;SLITRK2;MDGA1
Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012)	3/16	0.0055476992689054505	0.09475118116416294	0	0	9.772901718671784	50.76408688315936	ATP1A2;CACNA1C;SCN3B
Regulation Of NMDA Receptor Activity (GO:2000310)	3/16	0.0055476992689054505	0.09475118116416294	0	0	9.772901718671784	50.76408688315936	RELN;DAPK1;MAPK8IP2
Cell Chemotaxis (GO:0060326)	5/50	0.005908259953797889	0.09933262047322701	0	0	4.718228031953522	24.211133794918997	EGR3;ENC1;PRKCQ;EPHB1;EPHA2
Positive Regulation Of Fat Cell Differentiation (GO:0045600)	5/50	0.005908259953797889	0.09933262047322701	0	0	4.718228031953522	24.211133794918997	FNDC5;SFRP1;SFRP2;BMP7;ZFP36L1
Positive Regulation Of Transferase Activity (GO:0051347)	9/143	0.006233761718228168	0.1039926761056358	0	0	2.8639986878792847	14.542741857553915	DDR1;PINK1;ARRDC3;PRKCQ;ROR2;KLF4;FGFR3;EGFR;EPHA2
Regulation Of Synapse Assembly (GO:0051963)	5/51	0.006428354324369748	0.10543414969346285	0	0	4.6154210476461115	23.2941994623556	LRRTM3;SLITRK2;SLITRK5;EPHB1;MDGA1
Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)	5/51	0.006428354324369748	0.10543414969346285	0	0	4.6154210476461115	23.2941994623556	CLIP3;STAC2;EGFR;GNAI1;EPHA2
Central Nervous System Development (GO:0007417)	14/283	0.006606693386299595	0.10543414969346285	0	0	2.228318876497315	11.185429858974404	SEMA6B;EGR2;NDRG4;EMX2;ZFHX2;CADM2;APLP1;MSI2;GRIN1;RELN;PTPRZ1;MDGA1;SOX4;SH3GL2
Mesenchyme Development (GO:0060485)	3/17	0.006621782061862328	0.10543414969346285	0	0	9.074372482181593	45.52967256889408	SFRP2;BMP7;SOX4
Negative Regulation Of Insulin Secretion (GO:0046676)	3/17	0.006621782061862328	0.10543414969346285	0	0	9.074372482181593	45.52967256889408	KLF7;SFRP1;KCNB1
Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613)	3/17	0.006621782061862328	0.10543414969346285	0	0	9.074372482181593	45.52967256889408	AKAP6;PRKCA;PDE9A
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	14/284	0.006806921007221797	0.10543414969346285	0	0	2.2199506172839505	11.077143753437966	DDR1;PTPRT;SHC4;PXN;PIK3R3;KALRN;EGFR;FLRT2;ROR2;EPHB1;FGFR3;PDK2;ANKS1B;EPHA2
Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)	4/33	0.006870376777968899	0.10543414969346285	0	0	5.849175412293853	29.13203064320969	NPEPPS;PINK1;RHOU;BBC3
Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)	4/33	0.006870376777968899	0.10543414969346285	0	0	5.849175412293853	29.13203064320969	SFRP2;NEXMIF;RAC3;EPHA2
Cellular Response To Reactive Oxygen Species (GO:0034614)	6/73	0.0069357587872646165	0.10543414969346285	0	0	3.806752264876491	18.92361225108159	JUN;PXN;FOS;PDK2;EGFR;RHOB
Positive Regulation Of Secretion By Cell (GO:1903532)	6/73	0.0069357587872646165	0.10543414969346285	0	0	3.806752264876491	18.92361225108159	UNC13B;STX1B;KCNB1;CADPS;APBB1;S100A10
Regulation Of Cell Growth (GO:0001558)	12/227	0.006958840923807569	0.10543414969346285	0	0	2.3857995472319407	11.852037455215854	SFRP1;MMP14;SFRP2;ADAM15;CDKN2A;RPS6KA1;DACT3;PRKCQ;AKAP6;SGK1;SMARCA2;EGFR
Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)	10/172	0.006997987477880694	0.10543414969346285	0	0	2.6341980747267093	13.071240337505357	PTPRT;SDK1;ALCAM;CADM4;TENM3;SLITRK2;CADM2;PCDHGB4;CDH11;CDH13
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	7/96	0.007006079649705013	0.10543414969346285	0	0	3.346913185651415	16.60395928643915	SFRP1;JUN;ITGB5;PXN;ZYX;FOS;ZFP36L1
Dephosphorylation (GO:0016311)	9/147	0.0074270587832491256	0.10743409742190327	0	0	2.7804108934543716	13.631312945019882	PTPRT;PTPRU;DUSP10;DUSP3;PTPRZ1;DUSP8;DUSP16;PTPN5;CTTNBP2NL
Cellular Response To Alcohol (GO:0097306)	5/53	0.0075633035482569385	0.10743409742190327	0	0	4.4226579520697165	21.602239281303362	GRAMD1B;SFRP1;KLF9;GNAI1;ADCY5
Regulation Of Glucocorticoid Receptor Signaling Pathway (GO:2000322)	2/6	0.007572889285151768	0.10743409742190327	0	0	21.138528138528137	103.2232507012273	PER1;CRY2
Amino-Acid Betaine Metabolic Process (GO:0006577)	2/6	0.007572889285151768	0.10743409742190327	0	0	21.138528138528137	103.2232507012273	CPT1A;CPT1C
Sulfur Amino Acid Catabolic Process (GO:0000098)	2/6	0.007572889285151768	0.10743409742190327	0	0	21.138528138528137	103.2232507012273	TST;CBS
Mitotic Nuclear Membrane Disassembly (GO:0007077)	2/6	0.007572889285151768	0.10743409742190327	0	0	21.138528138528137	103.2232507012273	PRKCA;LPIN1
Negative Regulation Of p38MAPK Cascade (GO:1903753)	2/6	0.007572889285151768	0.10743409742190327	0	0	21.138528138528137	103.2232507012273	DUSP10;DUSP1
Positive Regulation Of Neurotransmitter Secretion (GO:0001956)	2/6	0.007572889285151768	0.10743409742190327	0	0	21.138528138528137	103.2232507012273	SLC4A8;STX1B
Semaphorin-Plexin Signaling Pathway (GO:0071526)	4/34	0.0076464010059607585	0.10743409742190327	0	0	5.653913043478261	27.55445941840815	SEMA6B;NELL2;SEMA5B;SEMA4G
Glial Cell Differentiation (GO:0010001)	4/34	0.0076464010059607585	0.10743409742190327	0	0	5.653913043478261	27.55445941840815	EGR2;RELN;PTPRZ1;NCAN
Regulation Of Nervous System Process (GO:0031644)	3/18	0.007810994140117291	0.10743409742190327	0	0	8.468980477223427	41.093382133912314	NPTX2;SLC8A2;DLGAP4
Response To Axon Injury (GO:0048678)	3/18	0.007810994140117291	0.10743409742190327	0	0	8.468980477223427	41.093382133912314	GAP43;NREP;MAPK8IP3
Intracellular Sodium Ion Homeostasis (GO:0006883)	3/18	0.007810994140117291	0.10743409742190327	0	0	8.468980477223427	41.093382133912314	ATP1A3;ATP1A2;ATP1B1
Regulation Of Apoptotic Process (GO:0042981)	27/705	0.007837896512657441	0.10743409742190327	0	0	1.7184949677001276	8.332612248318139	EGFR;CCND2;RPS6KA1;BMF;PIM2;APBB1;PHLDA1;SOX4;UNC13B;JUN;EGR3;TNFRSF12A;DAPK1;MGMT;BNIP3;MAPK8IP3;GADD45G;RHOB;CLIP3;PINK1;SFRP1;SFRP2;FAS;GAS6;SGK1;CRYAB;RNF122
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	8/124	0.008377697261135597	0.11410635763268231	0	0	2.93708408953418	14.045671229642439	SHC4;DDR1;PTPRT;PTPRU;ROR2;FGFR3;EGFR;EPHA2
Positive Regulation Of Developmental Process (GO:0051094)	12/233	0.008481605838730056	0.11479506770406969	0	0	2.320305930404837	11.06752395586658	CAMK2B;SLC6A6;PINK1;RELN;BASP1;BNIP3;RPS6KA1;ESRRB;DPF3;BMPR1B;SMARCA2;BMP7
Regulation Of Angiogenesis (GO:0045765)	11/205	0.008590723148811442	0.11554522635151389	0	0	2.4209963359959947	11.516854757425737	SFRP1;SFRP2;ANXA3;ADAMTS1;ITGB8;PRKCA;VASH1;THBS2;KLF4;EPHA2;RHOB
Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	5/55	0.00883069358702694	0.1180351093123104	0	0	4.245315904139433	20.07831377062238	SFRP1;EGR3;FLRT2;FGFR3;ZFP36L1
Positive Regulation Of Synaptic Transmission (GO:0050806)	6/77	0.008944630750085768	0.11815294144901445	0	0	3.591549295774648	16.940267182277466	STX1B;CACNG8;RELN;GRIK2;SLC8A2;GRIN1
Insulin Secretion (GO:0030073)	3/19	0.009117992920894498	0.11815294144901445	0	0	7.939262472885033	37.29472971648529	PTPRN2;PTPRN;RAB11FIP5
Negative Regulation Of Axon Extension Involved In Axon Guidance (GO:0048843)	3/19	0.009117992920894498	0.11815294144901445	0	0	7.939262472885033	37.29472971648529	SEMA6B;SEMA5B;SEMA4G
Regulation Of B Cell Differentiation (GO:0045577)	3/19	0.009117992920894498	0.11815294144901445	0	0	7.939262472885033	37.29472971648529	MMP14;SFRP1;ZFP36L1
Cellular Response To Organic Cyclic Compound (GO:0071407)	9/152	0.009155299885648524	0.11815294144901445	0	0	2.6825021132713442	12.590115358680057	SFRP1;SPP1;ATP1A3;AKAP6;ATP1A2;EGFR;GNAI1;ZFP36L1;ADCY5
Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	11/207	0.009202464856038182	0.11815294144901445	0	0	2.3960445105194395	11.233336930329033	PTPRU;KANK1;DRAXIN;SFRP1;SFRP2;DAAM2;WNK2;CCDC88C;DACT3;SOX4;EGFR
Negative Regulation Of Apoptotic Process (GO:0043066)	20/482	0.009231815766206904	0.11815294144901445	0	0	1.8597168597168596	8.712958576866916	CNTFR;EGR3;MGMT;BNIP3;AGAP2;PIK3R3;PRKCA;KLF4;MAPK8IP2;MAPK8IP3;EGFR;PINK1;SFRP1;CCND2;PTPRZ1;RPS6KA1;FAS;PIM2;GAS6;CRYAB
Regulation Of Protein Phosphorylation (GO:0001932)	13/265	0.009278739361005317	0.11815294144901445	0	0	2.205786083834864	10.323144133023225	CADM4;LIMK2;PIK3R3;BMP7;EGFR;CLIP3;PINK1;RELN;CCND2;CCDC88C;FAS;GAS6;SH3GL2
Activation Of GTPase Activity (GO:0090630)	7/102	0.009652416451437393	0.12218823649113687	0	0	3.134561787400668	14.546081253395332	RAP1GAP2;TBC1D1;AGAP2;EVI5L;RAP1GAP;EPHA2;TBC1D16
Regulation Of p38MAPK Cascade (GO:1900744)	4/37	0.010313385717402883	0.12693189321674983	0	0	5.139130434782609	23.507989323195133	PER1;DUSP10;DUSP1;GADD45G
Regulation Of Response To Wounding (GO:1903034)	2/7	0.010440030250634164	0.12693189321674983	0	0	16.90995670995671	77.1450453865952	CADM4;TNFRSF12A
Regulation Of Stem Cell Division (GO:2000035)	2/7	0.010440030250634164	0.12693189321674983	0	0	16.90995670995671	77.1450453865952	SFRP2;ESRRB
Response To Hydroperoxide (GO:0033194)	2/7	0.010440030250634164	0.12693189321674983	0	0	16.90995670995671	77.1450453865952	DAPK1;GPX3
Lens Fiber Cell Development (GO:0070307)	2/7	0.010440030250634164	0.12693189321674983	0	0	16.90995670995671	77.1450453865952	WNT7B;EPHA2
Negative Regulation Of Glial Cell Apoptotic Process (GO:0034351)	2/7	0.010440030250634164	0.12693189321674983	0	0	16.90995670995671	77.1450453865952	PRKCA;GAS6
Negative Regulation Of Osteoblast Proliferation (GO:0033689)	2/7	0.010440030250634164	0.12693189321674983	0	0	16.90995670995671	77.1450453865952	MN1;SFRP1
Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882)	3/20	0.010545054369088085	0.12748852248470538	0	0	7.471864233762919	34.01266054473345	ATP1A2;CACNA1C;ATP1B1
Negative Regulation Of MAPK Cascade (GO:0043409)	7/105	0.011219731871348771	0.1348875027214668	0	0	3.0381369177868085	13.641481690172293	DUSP10;DUSP3;DUSP1;WNK2;DUSP8;BMP7;DUSP16
Positive Regulation Of Growth (GO:0045927)	6/81	0.011338777576687897	0.1351337980938025	0	0	3.399301310043668	15.22726126510214	MMP14;SFRP1;SFRP2;RPS6KA1;AKAP6;EGFR
Positive Regulation Of Cell Migration (GO:0030335)	13/272	0.011365807367554949	0.1351337980938025	0	0	2.145391194171682	9.605229140833396	SEMA6B;CARMIL1;SEMA5B;PIK3R3;PRKCA;SEMA4G;EGFR;MMP14;DAAM2;RUFY3;CDH13;ROR2;EPHA2
Regulation Of miRNA Transcription (GO:1902893)	5/59	0.011790848438425273	0.1394170650521494	0	0	3.9300411522633745	17.451078939399064	JUN;MRTFB;FOS;KLF4;EGFR
Regulation Of Dendritic Spine Development (GO:0060998)	3/21	0.012094093689130368	0.1414483131467856	0	0	7.056399132321041	31.15427080925082	CAMK2B;GRIN3A;KIF1A
Response To Cadmium Ion (GO:0046686)	3/21	0.012094093689130368	0.1414483131467856	0	0	7.056399132321041	31.15427080925082	JUN;FOS;EGFR
Positive Regulation Of Autophagy (GO:0010508)	7/107	0.012362108154792733	0.14380138783304844	0	0	2.9770678336980305	13.078614094547683	PINK1;SESN3;DAPK1;BNIP3;ULK2;PIM2;TICAM1
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	6/83	0.012691360483719894	0.14683767613422158	0	0	3.310667498440424	14.45713471250088	CACNB3;ITPR2;CACNA1C;CACNA1H;SLC8A2;GRIN1
Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)	4/40	0.013518222785622893	0.14887390202181836	0	0	4.7101449275362315	20.271129232274802	CCND2;ADAMTS1;UBE2E2;EGFR
Cellular Response To Metal Ion (GO:0071248)	8/135	0.013558168405513027	0.14887390202181836	0	0	2.681171432518304	11.531091148778543	JUN;ADGRV1;SYT11;CPNE7;BNIP3;FOS;CACNA1H;EGFR
Extracellular Structure Organization (GO:0043062)	7/109	0.013586006929010408	0.14887390202181836	0	0	2.91839361565195	12.545342172788763	MMP14;ADAMTS1;COL11A1;SMOC1;APLP1;COL4A5;NPNT
Positive Regulation Of Wnt Signaling Pathway (GO:0030177)	7/109	0.013586006929010408	0.14887390202181836	0	0	2.91839361565195	12.545342172788763	KANK1;SFRP1;SFRP2;DAAM2;WNK2;SOX4;EGFR
Regulation Of Fibroblast Apoptotic Process (GO:2000269)	2/8	0.013707734537289764	0.14887390202181836	0	0	14.090909090909092	60.44711193698295	SFRP1;GAS6
Response To Vitamin D (GO:0033280)	2/8	0.013707734537289764	0.14887390202181836	0	0	14.090909090909092	60.44711193698295	SFRP1;SPP1
Embryonic Placenta Development (GO:0001892)	2/8	0.013707734537289764	0.14887390202181836	0	0	14.090909090909092	60.44711193698295	WNT7B;ESRRB
Negative Regulation Of Membrane Potential (GO:0045837)	2/8	0.013707734537289764	0.14887390202181836	0	0	14.090909090909092	60.44711193698295	BNIP3;RNF122
Nuclear Membrane Disassembly (GO:0051081)	2/8	0.013707734537289764	0.14887390202181836	0	0	14.090909090909092	60.44711193698295	PRKCA;LPIN1
Positive Regulation Of Synapse Maturation (GO:0090129)	2/8	0.013707734537289764	0.14887390202181836	0	0	14.090909090909092	60.44711193698295	CAMK2B;RELN
Cellular Response To Cadmium Ion (GO:0071276)	3/22	0.013766685177668147	0.14887390202181836	0	0	6.684667199451992	28.647166170664285	JUN;FOS;EGFR
Positive Regulation Of Excitatory Postsynaptic Potential (GO:2000463)	3/22	0.013766685177668147	0.14887390202181836	0	0	6.684667199451992	28.647166170664285	STX1B;RELN;GRIN1
Positive Regulation Of Synaptic Transmission, Glutamatergic (GO:0051968)	3/22	0.013766685177668147	0.14887390202181836	0	0	6.684667199451992	28.647166170664285	CACNG8;RELN;GRIN1
Integrin-Mediated Signaling Pathway (GO:0007229)	6/85	0.014153274622468138	0.15228923493775717	0	0	3.2265214747664586	13.737913011508207	ITGB5;ADAM15;ADAMTS1;ZYX;ITGB8;ITGA7
External Encapsulating Structure Organization (GO:0045229)	7/110	0.01422945404290045	0.15234718955383963	0	0	2.8899109855324934	12.2891766381708	MMP14;ADAMTS1;COL11A1;SMOC1;APLP1;COL4A5;NPNT
Negative Regulation Of Cellular Process (GO:0048523)	21/537	0.014397247244476318	0.15311558726645894	0	0	1.747335818153184	7.409958900351087	PTPRU;BTG2;DUSP1;CDKN2A;P3H2;PTPN14;SMARCA2;BMP7;TOB1;CTTNBP2NL;RHOB;SFRP1;SFRP2;ADAM15;ADAMTS1;WNK2;DACT3;CDH13;PIM2;CRYAB;SOX4
Protein Localization To Membrane (GO:0072657)	10/192	0.0144435242635182	0.15311558726645894	0	0	2.3423052718206905	9.925539934124847	CACNB3;DPP6;KCNB1;CYP46A1;ATP1B1;SCN3B;GAS6;RAB6B;EPHA2;S100A10
Protein Localization To Plasma Membrane (GO:0072659)	8/137	0.014706665972726211	0.15368939849762533	0	0	2.6393308853529174	11.136536371233586	CACNB3;DPP6;KCNB1;ATP1B1;SCN3B;GAS6;EPHA2;S100A10
Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)	4/41	0.014711903387783836	0.15368939849762533	0	0	4.582608695652174	19.334476825934686	PINK1;BNIP3;BMF;BBC3
Synaptic Vesicle Exocytosis (GO:0016079)	4/41	0.014711903387783836	0.15368939849762533	0	0	4.582608695652174	19.334476825934686	UNC13B;STX1B;UNC13A;SYT11
Exocytosis (GO:0006887)	6/86	0.014926510178792528	0.1544610528958835	0	0	3.1860262008733624	13.396018143461914	STX1B;RAB26;CADPS;EXOC4;SYTL2;RAB11FIP5
Regulation Of Cell Differentiation (GO:0045595)	10/193	0.014929321097743385	0.1544610528958835	0	0	2.3293854264461618	9.79373363776554	SLC6A6;RELN;ZFHX2;SMOC1;RPS6KA1;DPF3;NREP;KLF4;SMARCA2;ZFP36L1
Protein Modification Process (GO:0036211)	26/711	0.015454131420354239	0.15595657135904697	0	0	1.6335899743358997	6.811872374279643	PTPRT;CAMK2B;PTPRU;BRSK2;DUSP16;TTBK1;PTPRZ1;RPS6KA1;PIM2;EPHB1;PDK2;PDK1;DAPK1;GAD1;LIMK2;LMTK3;DYRK1B;PRKCA;CTTNBP2NL;PINK1;WNK2;PRKCQ;GAS6;SGK1;BMPR1B;PTPN5
Axon Extension (GO:0048675)	3/23	0.015564081235678436	0.15595657135904697	0	0	6.3501084598698485	26.434164848632047	NELL2;SEMA5B;ULK2
Response To BMP (GO:0071772)	3/23	0.015564081235678436	0.15595657135904697	0	0	6.3501084598698485	26.434164848632047	SFRP1;BMPR1B;BMP7
Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)	3/23	0.015564081235678436	0.15595657135904697	0	0	6.3501084598698485	26.434164848632047	SFRP1;DUSP3;S100A10
Potassium Ion Homeostasis (GO:0055075)	3/23	0.015564081235678436	0.15595657135904697	0	0	6.3501084598698485	26.434164848632047	ATP1A3;ATP1A2;ATP1B1
Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841)	3/23	0.015564081235678436	0.15595657135904697	0	0	6.3501084598698485	26.434164848632047	SEMA6B;SEMA5B;SEMA4G
Calcium Ion Transport (GO:0006816)	7/112	0.015581163030759805	0.15595657135904697	0	0	2.834573304157549	11.796622722436569	CACNB3;CACNG8;GRIN3A;CACNA1C;GAS6;CACNA1H;SLC8A2
Substantia Nigra Development (GO:0021762)	4/42	0.015970139276095405	0.1583766807472687	0	0	4.461784897025171	18.45855847749888	CNP;BASP1;INA;TTBK1
Monoatomic Cation Transport (GO:0006812)	4/42	0.015970139276095405	0.1583766807472687	0	0	4.461784897025171	18.45855847749888	SLC29A4;ATP1A2;ATP1B1;GRIN1
Vesicle-Mediated Transport (GO:0016192)	17/411	0.01606812469608569	0.15861745112833212	0	0	1.8477043800179425	7.632714916234861	CADPS;AGAP2;TVP23A;MAPK8IP3;KALRN;SYTL2;MAPK8IP1;RHOB;STX1B;SYT11;MYO6;EXOC4;RHOU;KIF1A;ATP9A;S100A10;SPTBN2
Positive Regulation Of Cellular Component Organization (GO:0051130)	7/113	0.016290139623187757	0.15878700525691788	0	0	2.8076875438668925	11.559797918223492	CLIP3;CAMK2B;RELN;BNIP3;BMF;BMP7;S100A10
Ephrin Receptor Signaling Pathway (GO:0048013)	4/43	0.01729393173749476	0.15878700525691788	0	0	4.347157190635452	17.638153870896787	KALRN;EPHB1;ANKS1B;EPHA2
Intracellular Glucose Homeostasis (GO:0001678)	4/43	0.01729393173749476	0.15878700525691788	0	0	4.347157190635452	17.638153870896787	UNC13B;KCNB1;GAS6;SOX4
Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	4/43	0.01729393173749476	0.15878700525691788	0	0	4.347157190635452	17.638153870896787	SFRP1;ENC1;CDH13;S100A10
Regulation Of JUN Kinase Activity (GO:0043506)	4/43	0.01729393173749476	0.15878700525691788	0	0	4.347157190635452	17.638153870896787	DUSP10;PDCD4;DUSP16;MAPK8IP1
Regulation Of Cellular Response To Oxidative Stress (GO:1900407)	2/9	0.01735595444480665	0.15878700525691788	0	0	12.07730364873222	48.95921067876586	PINK1;BMP7
Aspartate Transmembrane Transport (GO:0015810)	2/9	0.01735595444480665	0.15878700525691788	0	0	12.07730364873222	48.95921067876586	SLC1A2;SLC1A3
Regulation Of Postsynaptic Neurotransmitter Receptor Activity (GO:0098962)	2/9	0.01735595444480665	0.15878700525691788	0	0	12.07730364873222	48.95921067876586	NPTX2;DLGAP4
Calcium Ion Transport Into Cytosol (GO:0060402)	2/9	0.01735595444480665	0.15878700525691788	0	0	12.07730364873222	48.95921067876586	CACNB3;CACNA1C
Carnitine Metabolic Process (GO:0009437)	2/9	0.01735595444480665	0.15878700525691788	0	0	12.07730364873222	48.95921067876586	CPT1A;CPT1C
Cell Differentiation In Spinal Cord (GO:0021515)	2/9	0.01735595444480665	0.15878700525691788	0	0	12.07730364873222	48.95921067876586	DRAXIN;MDGA1
Glucan Biosynthetic Process (GO:0009250)	2/9	0.01735595444480665	0.15878700525691788	0	0	12.07730364873222	48.95921067876586	GYS1;PPP1R3C
Glycogen Biosynthetic Process (GO:0005978)	2/9	0.01735595444480665	0.15878700525691788	0	0	12.07730364873222	48.95921067876586	GYS1;PPP1R3C
Ketone Biosynthetic Process (GO:0042181)	2/9	0.01735595444480665	0.15878700525691788	0	0	12.07730364873222	48.95921067876586	TPI1;CACNA1H
Positive Regulation Of Sodium Ion Transmembrane Transport (GO:1902307)	2/9	0.01735595444480665	0.15878700525691788	0	0	12.07730364873222	48.95921067876586	WNK2;ATP1B1
Protein O-linked Glycosylation Via Serine (GO:0018242)	2/9	0.01735595444480665	0.15878700525691788	0	0	12.07730364873222	48.95921067876586	GALNT16;MGAT5B
Positive Regulation Of Cell Cycle (GO:0045787)	5/65	0.017391419088975228	0.15878700525691788	0	0	3.5359477124183005	14.326876388647484	CCND2;DUSP3;PRKCA;MAPRE3;EGFR
Neuromuscular Junction Development (GO:0007528)	3/24	0.017487230597532315	0.15878700525691788	0	0	6.047412457390766	24.469550351315256	UNC13B;CACNB3;UNC13A
Regulation Of AMPA Receptor Activity (GO:2000311)	3/24	0.017487230597532315	0.15878700525691788	0	0	6.047412457390766	24.469550351315256	CACNG8;RELN;MAPK8IP2
Cellular Response To Lipid (GO:0071396)	11/228	0.017842340141757385	0.16103992693782468	0	0	2.1618193100782293	8.703875802631412	SFRP1;ADAM15;WNT7B;SPP1;PDCD4;ATP1A3;ATP1A2;TICAM1;EGFR;GNAI1;ADCY5
Protein Localization To Cell Periphery (GO:1990778)	8/142	0.01788501047311343	0.16103992693782468	0	0	2.5401937680020947	10.221212176752648	CACNB3;DPP6;KCNB1;ATP1B1;SCN3B;GAS6;EPHA2;S100A10
Cellular Response To BMP Stimulus (GO:0071773)	5/66	0.01846964784248949	0.16478858562464266	0	0	3.4778027786706667	13.882089911917822	SFRP1;PDCD4;BMPR1B;BMP7;RGMA
Peptidyl-Threonine Modification (GO:0018210)	5/66	0.01846964784248949	0.16478858562464266	0	0	3.4778027786706667	13.882089911917822	SBK1;GALNT16;DYRK1B;PRKCA;TTBK1
Metal Ion Transport (GO:0030001)	9/171	0.01858446100221961	0.16478858562464266	0	0	2.3655677655677656	9.427803503721927	KCNV1;CACNB3;CACNG8;GRIN3A;NIPAL3;ATP1A2;KCNA6;SCN3B;SGK1
Regulation Of Transport (GO:0051049)	4/44	0.018684207663760596	0.16478858562464266	0	0	4.2382608695652175	16.868603004386816	PINK1;PTPRN2;PTPRN;MYO6
Positive Regulation Of Osteoblast Differentiation (GO:0045669)	4/44	0.018684207663760596	0.16478858562464266	0	0	4.2382608695652175	16.868603004386816	WNT7B;NPNT;BMPR1B;BMP7
Cellular Response To Steroid Hormone Stimulus (GO:0071383)	3/25	0.019536795803423646	0.16999941716393205	0	0	5.772234273318872	22.71637185253582	ATP1A3;ATP1A2;BMP7
Chemical Synaptic Transmission, Postsynaptic (GO:0099565)	3/25	0.019536795803423646	0.16999941716393205	0	0	5.772234273318872	22.71637185253582	INSYN1;MAPK8IP2;GRIN1
Sodium Ion Homeostasis (GO:0055078)	3/25	0.019536795803423646	0.16999941716393205	0	0	5.772234273318872	22.71637185253582	ATP1A3;ATP1A2;ATP1B1
Peptidyl-Tyrosine Phosphorylation (GO:0018108)	5/67	0.01959101089993269	0.16999941716393205	0	0	3.4215334879471504	13.455811527813633	DDR1;RELN;FGFR3;EGFR;TTBK1
Positive Regulation Of Cell Projection Organization (GO:0031346)	7/118	0.020180097901484714	0.17440791439355466	0	0	2.6805251641137855	10.462246292132855	DDR1;CAMK2B;CARMIL1;NDRG4;TENM3;RELN;ROR2
